frame,id,type,x1,y1,x2,y2
36,8,player,248.12783813476562,402.34210205078125,328.7620544433594,613.3767700195312
36,7,player,694.5531005859375,190.13311767578125,740.4244384765625,335.69476318359375
37,1,player,368.8969421386719,323.89495849609375,455.6800231933594,509.30645751953125
37,2,player,957.8170166015625,292.053955078125,1061.1988525390625,495.109375
37,9,player,749.626708984375,136.23593139648438,818.019287109375,285.1839599609375
37,10,player,1131.546630859375,307.7501220703125,1228.102783203125,485.2388916015625
37,4,player,644.086669921875,262.239501953125,718.3282470703125,464.934814453125
37,6,player,1150.0238037109375,182.3021697998047,1224.2593994140625,362.04266357421875
37,25,player,1041.998046875,231.87551879882812,1093.08935546875,383.1848449707031
37,7,player,694.46044921875,188.18406677246094,742.11083984375,333.13720703125
37,8,player,250.50433349609375,401.97198486328125,328.9317626953125,614.0120239257812
37,3,player,927.1636962890625,289.0755615234375,992.5130615234375,488.6851806640625
38,1,player,369.027587890625,325.61297607421875,456.770751953125,508.78277587890625
38,9,player,750.115966796875,136.28427124023438,819.8988037109375,285.3003234863281
38,10,player,1132.781982421875,309.19378662109375,1226.691650390625,485.862548828125
38,4,player,643.1199951171875,261.8722839355469,719.296142578125,464.3829650878906
38,6,player,1148.3243408203125,182.17144775390625,1223.7918701171875,361.73602294921875
38,2,player,957.177490234375,291.9161376953125,1053.3006591796875,493.39013671875
38,8,player,252.38690185546875,400.81695556640625,330.59564208984375,610.7543334960938
38,25,player,1038.990966796875,231.52545166015625,1092.241943359375,382.878662109375
38,7,player,694.0450439453125,187.21954345703125,743.171875,336.67352294921875
38,3,player,926.1629028320312,291.4147033691406,1000.6177368164062,486.6515808105469
39,1,player,368.10467529296875,326.462890625,457.50628662109375,509.1031494140625
39,10,player,1132.1318359375,309.4627380371094,1223.2158203125,487.9088439941406
39,9,player,752.1389770507812,136.80047607421875,821.2138061523438,285.06475830078125
39,4,player,641.9627685546875,259.6252746582031,719.5728759765625,464.9738464355469
39,2,player,957.853271484375,291.18182373046875,1043.7662353515625,493.19036865234375
39,6,player,1145.1231689453125,181.36764526367188,1223.5150146484375,360.5505676269531
39,25,player,1035.7386474609375,229.44161987304688,1089.9801025390625,383.2765197753906
39,7,player,696.1470336914062,186.94412231445312,744.7012329101562,331.0119323730469
39,8,player,250.34860229492188,400.185791015625,333.2419738769531,613.9224853515625
39,3,player,924.704345703125,293.62255859375,974.739501953125,484.8963623046875
40,1,player,367.99139404296875,327.07989501953125,458.87811279296875,509.79364013671875
40,9,player,751.7216186523438,133.98886108398438,823.8632202148438,285.8385009765625
40,10,player,1130.2789306640625,310.0887451171875,1218.4517822265625,492.88580322265625
40,4,player,640.84375,259.05084228515625,718.75732421875,465.78350830078125
40,2,player,954.34130859375,291.6978759765625,1034.139892578125,492.634765625
40,6,player,1143.99755859375,180.87152099609375,1222.90673828125,359.79443359375
40,25,player,1039.1279296875,228.98707580566406,1088.77978515625,383.695556640625
40,7,player,695.7496337890625,186.34466552734375,746.9351806640625,331.5142822265625
40,3,player,923.3676147460938,295.9034423828125,975.9946899414062,482.665771484375
40,8,player,250.669677734375,399.7882995605469,338.53765869140625,612.04541015625
41,10,player,1130.886474609375,312.14959716796875,1214.379638671875,499.25006103515625
41,9,player,754.421875,133.65097045898438,827.0361328125,285.8914489746094
41,1,player,368.27557373046875,327.9385986328125,459.54083251953125,510.97552490234375
41,4,player,640.4351806640625,258.05999755859375,715.2869873046875,466.71356201171875
41,6,player,1141.6201171875,180.46771240234375,1222.8154296875,359.146240234375
41,2,player,951.2379150390625,291.31646728515625,1028.4654541015625,495.73858642578125
41,25,player,1035.489990234375,227.01849365234375,1088.0439453125,383.52886962890625
41,8,player,252.27122497558594,399.9447937011719,337.274169921875,610.732177734375
41,7,player,696.078369140625,187.849609375,748.147705078125,332.45953369140625
41,3,player,912.7857666015625,296.9705810546875,978.4542236328125,481.4678955078125
42,1,player,369.28424072265625,329.18487548828125,460.5152587890625,513.3873291015625
42,10,player,1131.2984619140625,314.23211669921875,1212.3814697265625,500.75518798828125
42,9,player,755.0588989257812,135.82351684570312,830.3401489257812,285.7415466308594
42,4,player,640.5523681640625,256.77716064453125,713.3914794921875,460.659912109375
42,25,player,1030.057861328125,228.04299926757812,1087.816650390625,384.2398376464844
42,6,player,1139.859619140625,180.20921325683594,1221.60693359375,357.5904541015625
42,2,player,946.5760498046875,291.1007080078125,1023.5794677734375,488.87646484375
42,8,player,254.74395751953125,399.7006530761719,341.22137451171875,615.051513671875
42,7,player,695.8018798828125,187.23574829101562,752.505615234375,334.8919982910156
42,3,player,907.852294921875,297.46014404296875,987.8564453125,482.73052978515625
43,9,player,756.709716796875,135.10684204101562,832.544921875,285.8979797363281
43,1,player,372.42730712890625,329.623291015625,461.5843505859375,516.3849487304688
43,8,player,258.53277587890625,399.8031311035156,343.19940185546875,616.2862548828125
43,4,player,640.4468994140625,255.65618896484375,711.4039306640625,458.00909423828125
43,25,player,1028.28125,227.6874542236328,1086.9853515625,384.47479248046875
43,10,player,1130.8916015625,317.374755859375,1208.98193359375,505.2498779296875
43,2,player,942.1795654296875,294.40411376953125,1022.1485595703125,493.6951904296875
43,6,player,1138.3089599609375,180.41781616210938,1220.8194580078125,356.6403503417969
43,7,player,698.41455078125,187.21603393554688,756.5291748046875,334.9397888183594
43,3,player,903.9102783203125,300.3251037597656,994.9041748046875,480.4579772949219
44,9,player,763.001953125,135.240234375,832.708984375,286.4468688964844
44,4,player,640.4616088867188,255.73974609375,709.8836059570312,451.6376953125
44,1,player,377.7921142578125,329.71240234375,462.61767578125,517.9083862304688
44,8,player,264.13592529296875,400.1727600097656,341.95684814453125,613.7388916015625
44,25,player,1026.502197265625,226.7671661376953,1086.787841796875,384.69073486328125
44,10,player,1131.5672607421875,319.50079345703125,1210.6942138671875,510.17462158203125
44,6,player,1137.172607421875,179.95425415039062,1219.885986328125,356.5029602050781
44,2,player,937.0629272460938,292.3592529296875,1019.9943237304688,495.817626953125
44,7,player,698.951416015625,186.85848999023438,759.158203125,334.9330749511719
44,3,player,900.9722900390625,301.59039306640625,981.6820068359375,480.06878662109375
0,1,ball,1081.103515625,300.608642578125,1100.26220703125,332.373779296875
1,1,ball,1076.6036376953125,312.385009765625,1092.3797607421875,340.017578125
2,1,ball,1072.473388671875,314.92901611328125,1094.121337890625,353.87481689453125
3,1,ball,1064.6392822265625,317.35931396484375,1089.4205322265625,358.10650634765625
4,1,ball,1062.737548828125,316.50592041015625,1087.948486328125,362.9127197265625
5,1,ball,1060.510986328125,315.763671875,1087.335205078125,366.421630859375
6,1,ball,1060.50537109375,322.32586669921875,1083.68017578125,368.92767333984375
7,1,ball,1054.9315185546875,316.2627258300781,1080.3262939453125,365.7130432128906
8,1,ball,1055.849853515625,325.1956787109375,1079.828125,371.427734375
9,1,ball,1055.25732421875,337.48919677734375,1078.48876953125,376.713623046875
10,1,ball,1058.396240234375,351.1165771484375,1078.764404296875,381.181884765625
11,1,ball,1058.685791015625,355.732421875,1078.36669921875,383.33203125
12,1,ball,1059.176513671875,356.92425537109375,1078.300537109375,384.87298583984375
13,1,ball,1060.2352294921875,359.90399169921875,1079.0142822265625,386.47442626953125
14,1,ball,1060.8492431640625,360.92767333984375,1080.6365966796875,389.37896728515625
15,1,ball,1061.064697265625,363.31842041015625,1081.590087890625,390.41387939453125
16,1,ball,1063.45654296875,366.34039306640625,1084.862548828125,392.59185791015625
17,1,ball,1067.391357421875,368.45318603515625,1087.755615234375,396.37896728515625
18,1,ball,1073.34716796875,372.0236511230469,1091.94677734375,399.4739685058594
19,1,ball,1076.74228515625,378.3509582519531,1095.63603515625,405.9235778808594
20,1,ball,1080.13740234375,384.6782653808594,1099.32529296875,412.37318725585936
21,1,ball,1083.53251953125,391.0055725097656,1103.01455078125,418.8227966308594
22,1,ball,1086.92763671875,397.3328796386719,1106.70380859375,425.27240600585935
23,1,ball,1090.32275390625,403.6601867675781,1110.39306640625,431.7220153808594
24,1,ball,1091.9039306640625,413.6386413574219,1113.5909423828125,441.3609924316406
25,1,ball,1094.232421875,416.801513671875,1117.3193359375,446.9769287109375
26,1,ball,1097.170166015625,427.78485107421875,1118.513427734375,458.14410400390625
27,1,ball,1099.9677734375,433.7731018066406,1121.1484375,464.5411682128906
28,1,ball,1102.01123046875,445.23095703125,1123.776611328125,474.5648193359375
29,1,ball,1105.0099487304688,453.6701354980469,1127.4983520507812,483.9834289550781
30,1,ball,1108.0086669921875,462.10931396484375,1131.2200927734375,493.40203857421875
31,1,ball,1112.2291259765625,473.91937255859375,1131.8272705078125,498.815185546875
32,1,ball,1111.563232421875,467.85430908203125,1134.272216796875,497.47149658203125
33,1,ball,1114.387939453125,461.2115478515625,1134.709716796875,489.6322021484375
34,1,ball,1116.874267578125,454.7003173828125,1135.284423828125,480.9197998046875
35,1,ball,1116.415283203125,447.0144348144531,1136.897216796875,477.1177062988281
36,1,ball,1117.499267578125,444.71051025390625,1138.385498046875,472.13934326171875
37,1,ball,1118.420654296875,436.0316467285156,1138.979736328125,464.9691467285156
38,1,ball,1119.689208984375,431.964599609375,1139.945556640625,461.2723388671875
39,1,ball,1122.5849609375,429.5476989746094,1141.4609375,455.3434143066406
40,1,ball,1123.408447265625,422.12432861328125,1142.840576171875,448.89862060546875
41,1,ball,1124.128662109375,416.450927734375,1142.568115234375,445.23541259765625
42,1,ball,1124.6138916015625,411.8285827636719,1143.9757080078125,441.4560546875
43,1,ball,1125.09912109375,407.20623779296875,1145.38330078125,437.67669677734375
44,1,ball,1126.44580078125,402.51446533203125,1146.599609375,433.22332763671875
